#Ignore first line. Each line has frame idx with variable number of Object IDS.
75	1	
76	1	
77	1	
78	1	
79	1	
80	1	
81	1	
82	1	
83	1	
84	1	
85	1	
86	1	
87	1	
88	1	
89	1	
90	1	
91	1	
92	1	
93	1	
94	1	
95	1	
96	1	
97	1	
98	1	
99	1	
100	1	
101	1	
102	1	
103	1	
104	1	
105	1	
106	1	
107	1	
108	1	
109	1	
110	1	
111	1	
112	1	
113	1	
114	1	
115	1	
116	1	
117	1	
118	1	
119	1	
120	1	
121	1	
122	1	
123	1	
124	1	
125	1	
126	1	
127	1	
128	1	
129	1	
130	1	
131	1	
132	1	
133	1	
134	1	
135	1	
136	1	
137	1	
138	1	
139	1	
140	1	
141	1	
142	1	
143	1	
144	1	
145	1	
146	1	
147	1	
148	1	
251	2	
252	2	
253	2	
254	2	
255	2	
256	2	
257	2	
258	2	
259	2	
260	2	
261	2	
262	2	
263	2	
264	2	
265	2	
266	2	
267	2	
268	2	
269	2	
270	2	
271	2	
272	2	
273	2	
274	2	
275	2	
276	2	
277	2	
278	2	
279	2	
280	2	
281	2	
282	2	
283	2	
284	2	
285	2	
286	2	
287	2	
288	2	
289	2	
290	2	
291	2	
292	2	
293	2	
294	2	
295	2	
296	2	
297	2	
298	2	
299	2	
300	2	
301	2	
302	2	
303	2	
304	2	
305	2	
306	2	
307	2	
308	2	
309	2	
310	2	
311	2	
312	2	
313	2	
314	2	
315	2	
316	2	
317	2	
318	2	
319	2	
320	2	
321	2	
322	2	
323	2	
324	2	
325	2	
326	2	
327	2	
328	2	
329	2	
330	2	
331	2	
332	2	
333	2	
334	2	
335	2	
336	2	
337	2	
338	2	
339	2	
340	2	
341	2	
342	2	
343	2	
344	2	
345	2	3	
346	3	
347	3	
348	3	
349	3	
350	3	
351	3	
352	3	
353	3	
354	3	
355	3	
356	3	
357	3	
358	3	
359	3	
360	3	
361	3	
362	3	
363	3	
411	4	
412	4	
413	4	
414	4	
415	4	
416	4	
417	4	
418	4	
419	4	
420	4	
421	4	
422	4	
423	4	
424	4	
425	4	
426	4	
427	4	
428	4	
429	4	
430	4	
431	4	
432	4	
433	4	
434	4	
435	4	
436	4	
437	4	
438	4	
672	5	
673	5	
674	5	
675	5	
676	5	
677	5	
678	5	
679	5	
680	5	
681	5	
682	5	
683	5	
684	5	
685	5	
686	5	
687	5	
688	5	
689	5	
690	5	
691	5	
692	5	
693	5	
694	5	
695	5	
696	5	
697	5	
698	5	
699	5	
700	5	
701	5	
702	5	
703	5	
704	5	
705	5	
706	5	
707	5	
708	5	
709	5	
710	5	
711	5	
712	5	
713	5	
714	5	
715	5	
716	5	
717	5	
718	5	
719	5	
720	5	
721	5	
722	5	
723	5	
724	5	
725	5	
726	5	
727	5	
728	5	
729	5	
730	5	
731	5	
732	5	
733	5	
734	5	
735	5	
736	5	
737	5	
738	5	
752	23	
753	23	
754	23	
755	23	
756	23	
757	23	
758	23	
759	23	
760	23	
761	23	
762	23	
763	23	
764	23	
765	23	
766	23	
767	23	
768	23	
769	23	
770	23	
771	23	
772	23	
773	23	
774	23	
775	23	
776	23	
777	23	
778	23	
779	23	
780	23	
781	23	
782	23	
783	23	
784	23	
785	23	
786	23	
801	6	
802	6	
803	6	
804	6	
805	6	7	
806	6	7	
807	6	7	
808	6	7	
809	6	7	
810	6	7	
811	6	7	
812	6	7	
813	6	7	
814	6	7	
815	6	7	
816	6	7	
817	6	7	
818	6	7	
819	6	7	
820	6	7	
821	6	7	
822	6	7	
823	6	7	
824	6	7	
825	7	
826	7	
827	7	
828	7	
829	7	
830	7	
831	7	
832	8	
833	8	
834	8	
835	8	
836	8	
837	8	
838	8	
839	8	
840	8	
841	8	
842	8	
843	8	
844	8	
845	8	
846	8	
847	8	
848	8	
849	8	
850	8	
851	8	
852	8	
853	8	
946	22	
947	22	
948	22	
949	22	
950	22	
951	22	
952	22	
953	22	
954	22	
955	22	
956	22	
957	22	
958	22	
2779	24	
2780	24	
2781	24	
2782	24	
2783	24	
2784	24	
2785	24	
2786	24	
2787	24	
2788	24	
2789	24	
2790	24	
2791	24	
2792	24	
2793	24	
3170	9	
3171	9	
3172	9	
3173	9	
3174	9	
3175	9	
3176	9	
3177	9	
3178	9	
3179	9	
3180	9	
3181	9	
3182	9	
3183	9	
3184	9	
3185	9	
3186	9	
3187	9	
3188	9	
3189	9	
3190	9	
3191	9	
3192	9	
3193	9	
3194	9	
3195	9	
3196	9	
3197	9	
3198	9	
3199	9	
3200	9	
3201	9	
3202	9	
3203	9	
3204	9	
3205	9	
3206	9	
3207	9	
3208	9	
3209	9	
3210	9	
3211	9	
3212	9	
3213	9	
3214	9	
3215	9	
3216	9	
3217	9	
3218	9	
3219	9	
3220	9	
3221	9	
3222	9	
3223	9	
3224	9	
3225	9	
3226	9	
3227	9	
3228	9	
3229	9	
3230	9	
3231	9	
3232	9	
3233	9	
3234	9	
3235	9	
3236	9	
3237	9	
3238	9	
3239	9	
3240	9	
3241	9	
3242	9	
3243	9	
3244	9	
3245	9	
3246	9	
3247	9	
3248	9	
3249	9	
3250	9	
3251	9	
3252	9	
3253	9	
3254	9	
3255	9	
3256	9	
3257	9	
3258	9	
3259	9	
3260	9	
3631	10	
3632	10	
3633	10	
3634	10	
3635	10	
3636	10	
3637	10	
3638	10	
3639	10	
3640	10	
3641	10	
3642	10	
3643	10	
3644	10	
3645	10	
3646	10	
3647	10	
3648	10	
3649	10	
3650	10	
3651	10	
3652	10	
3653	10	
3654	10	
3655	10	
3656	10	
3657	10	
3658	10	
3659	10	
3660	10	
3661	10	
3662	10	
3663	10	
3664	10	
3665	10	
3666	10	
3958	11	
3959	11	
3960	11	
3961	11	
3962	11	
3963	11	
3964	11	
3965	11	
3966	11	
3967	11	
3968	11	
3969	11	
3970	11	
3971	11	
3972	11	
3973	11	
3974	11	
3975	11	
3976	11	
3977	11	
3978	11	
3979	11	
3980	11	
3981	11	
3982	11	
3983	11	
3984	11	
3985	11	
3986	11	
3987	11	
3988	11	
3989	11	
3990	11	
3991	11	
3992	11	
3993	11	
3994	11	
3995	11	
3996	11	
3997	11	
3998	11	
3999	11	
4000	11	
4001	11	
4002	11	
4003	11	
4004	11	
4005	11	
4006	11	
4007	11	
4008	11	
4009	11	
4010	11	
4011	11	
4012	11	
4013	11	
4014	11	
4015	11	
4016	11	
4017	11	
4018	11	
4019	11	
4020	11	
4021	11	
4022	11	
4023	11	
4024	11	
4025	11	
4026	11	
4027	11	
4028	11	
4029	11	
4116	12	
4117	12	
4118	12	
4119	12	
4120	12	
4121	12	
4122	12	
4123	12	
4124	12	
4125	12	
4126	12	
4127	12	
4128	12	
4129	12	
4130	12	
4131	12	
4132	12	
4133	12	
4134	12	
4135	12	
4136	12	
4137	12	
4138	12	
4139	12	
4140	12	
4141	12	
4142	12	
4143	12	
4144	12	
4145	12	
4146	12	
4147	12	
4148	12	
4149	12	
4150	12	
4151	12	
4152	12	
4153	12	
4154	12	
4155	12	
4156	12	
4157	12	
4158	12	
4159	12	
4160	12	
4161	12	
4162	12	
4163	12	
4164	12	
4165	12	
4166	12	
4167	12	
4168	12	
4169	12	
4170	12	
4171	12	
4172	12	
4173	12	
4174	12	
4175	12	
4176	12	
4177	12	
4178	12	
4179	12	
4180	12	
4181	12	
4182	12	
4183	12	
4184	12	
4185	12	
4186	12	
4187	12	
4188	12	
4189	12	
4190	12	
4191	12	
4192	12	
4193	12	
4194	12	
4195	12	
4196	12	
4197	12	
4198	12	
4199	12	
4200	12	
4201	12	
4202	12	
4203	12	
4204	12	
4205	12	
4206	12	
4207	12	
4208	12	
4209	12	
4210	12	
4211	12	
4212	12	
4213	12	
4214	12	
4215	12	
4216	12	
4217	12	
4447	13	
4448	13	
4449	13	
4450	13	
4451	13	
4452	13	
4453	13	
4454	13	
4455	13	
4456	13	
4457	13	
4458	13	
4459	13	
4460	13	
4461	13	
4462	13	
4463	13	
4464	13	
4465	13	
