#Ignore first line. Each line has frame idx with variable number of Object IDS.
9	1	
10	1	
11	1	
12	1	
13	1	
14	1	
15	1	
16	1	
17	1	
18	1	
19	1	
20	1	
21	1	
22	1	
23	1	
24	1	
160	2	
161	2	
162	2	
163	2	
164	2	
165	2	
166	2	
167	2	
168	2	
169	2	
170	2	
171	2	
172	2	
173	2	
254	3	
255	3	
256	3	
257	3	
258	3	
259	3	
260	3	
261	3	
262	3	
263	3	
264	3	
265	3	
266	3	
267	3	
268	3	
269	3	
270	3	
271	3	
272	3	
273	3	
274	3	
275	3	
276	3	
277	3	
278	3	
279	3	
280	3	
281	3	
282	3	
283	3	
284	3	
285	3	
286	3	
287	3	
321	4	
322	4	
323	4	
324	4	
325	4	
326	4	
327	4	
328	4	
329	4	
330	4	
331	4	
332	4	
333	4	
515	5	
516	5	
517	5	
518	5	
519	5	
520	5	
521	5	
522	5	
523	5	
524	5	
525	5	
526	5	
527	5	
528	5	
529	5	
530	5	
531	5	
532	5	
533	5	
534	5	
535	5	
536	5	
537	5	
538	5	
539	5	
540	5	
541	5	
542	5	
543	5	
544	5	
545	5	
546	5	
547	5	
548	5	
549	5	
550	5	
551	5	
552	5	
553	5	
554	5	
555	5	
556	5	
557	5	
558	5	
559	5	
560	5	
561	5	
562	5	
563	5	
564	5	
565	5	
566	5	
567	5	
568	5	
569	5	
570	5	
571	5	
572	5	
573	5	
574	5	
575	5	
576	5	
668	6	
669	6	
670	6	
671	6	
672	6	
673	6	
674	6	
675	6	
676	6	
677	6	
678	6	
679	6	
680	6	
681	6	
682	6	
683	6	
684	6	
685	6	
686	6	
687	6	
688	6	
689	6	
690	6	
691	6	
692	6	
693	6	
694	6	
695	6	
696	6	
697	6	
698	6	
699	6	
700	6	
701	6	
702	6	
703	6	
704	6	
705	6	
706	6	
707	6	
708	6	
1073	7	
1074	7	
1075	7	
1076	7	
1077	7	
1078	7	
1079	7	
1080	7	
1081	7	
1082	7	
1083	7	
1084	7	
1085	7	
1086	7	
1087	7	
1088	7	
1089	7	
1090	7	
1091	7	
1092	7	
1093	7	
1258	8	
1259	8	
1260	8	
1261	8	
1262	8	
1263	8	
1264	8	
1265	8	
1266	8	
1267	8	
1268	8	
1269	8	
1270	8	
1271	8	
1272	8	
1273	8	
1274	8	
1275	8	
1276	8	
1277	8	
1278	8	
1279	8	
1280	8	
1281	8	
1282	8	
1283	8	
1284	8	
1285	8	
1286	8	
1287	8	
1468	9	
1469	9	
1470	9	
1471	9	
1472	9	
1473	9	
1474	9	
1475	9	
1476	9	
1477	9	
1478	9	
1479	9	
1480	9	
1481	9	
1482	9	
1483	9	
1484	9	
1485	9	
1486	9	
1487	9	
1488	9	
1876	10	
1877	10	
1878	10	
1879	10	
1880	10	
1881	10	
1882	10	
1883	10	
1884	10	
1885	10	
1886	10	
1887	10	
1895	11	
1896	11	
1897	11	
1898	11	
1899	11	
1900	11	
1901	11	
1902	11	
1903	11	
1904	11	
1905	11	
1906	11	
1907	11	
1908	11	
1909	11	
1910	11	
1911	11	
1912	11	
1913	11	
1914	11	
1915	11	
1916	11	
1917	11	
1918	11	
1919	11	
1920	11	
1921	11	
1922	11	
1923	11	
1924	11	
1925	11	
1926	11	
1927	11	
1928	11	
1929	11	
1930	11	
1931	11	
1932	11	
2267	12	
2268	12	
2269	12	
2270	12	
2271	12	
2272	12	
2273	12	
2274	12	
2275	12	
2276	12	
2277	12	
2278	12	
2279	12	
2284	38	
2285	38	
2286	38	
2287	38	
2288	38	
2289	38	
2290	38	
2291	38	
2292	38	
2293	38	
2294	38	
2295	38	
2296	38	
2297	38	
2298	38	
2299	38	
2300	38	
2301	38	
2302	38	
2303	38	
2304	38	
2305	38	
2306	38	
2307	38	
2308	38	
2976	13	
2977	13	
2978	13	
2979	13	
2980	13	
2981	13	
2982	13	
2983	13	
2984	13	
2985	13	
2986	13	
2987	13	
2988	13	
2989	13	
2990	13	
2991	13	
2992	13	
2993	13	
2994	13	
2995	13	
2996	13	
2997	13	
2998	13	
2999	13	
3000	13	
3001	13	
3002	13	
3003	13	
3004	13	
3005	13	
3006	13	
3007	13	
3008	13	
3009	13	
3010	13	
3011	13	
3012	13	
3013	13	
3014	13	
3015	13	
3016	13	
3017	13	
3018	13	
3019	13	
3020	13	
3021	13	
3022	13	
3023	13	
3024	13	
3025	13	
3026	13	
3027	13	
3028	13	
3029	13	
3030	13	
3031	13	
3032	13	
3033	13	
3034	13	
3035	13	
3036	13	
3102	14	
3103	14	
3104	14	
3105	14	
3106	14	
3107	14	
3108	14	
3109	14	
3110	14	
3111	14	
3112	14	
3113	14	
3114	14	
3115	14	
3116	14	15	
3117	14	15	
3118	14	15	
3119	14	15	
3120	14	15	
3121	14	15	
3122	14	15	
3123	14	15	
3124	14	15	
3125	14	15	
3126	14	15	
3127	14	15	
3128	14	15	
3129	14	15	
3130	14	15	
3131	14	15	
3132	14	15	
3133	14	15	
3134	14	15	
3135	14	15	
3136	14	15	
3137	14	15	
3138	14	15	
3139	14	15	
3140	14	15	
3141	14	15	
3142	14	15	
3143	14	15	
3144	14	15	
3145	14	15	
3146	14	15	
3147	14	15	
3148	14	15	
3149	14	15	
3150	14	15	
3151	14	15	
3152	14	15	
3153	14	15	
3154	14	15	
3155	14	15	
3156	14	15	
3157	14	15	
3158	14	15	
3159	15	
3160	15	
3161	15	
3162	15	
3163	15	
3164	15	
3165	15	
3166	15	
3167	15	
3168	15	
3169	15	
3170	15	
3171	15	
3172	15	
3173	15	
3174	15	
3175	15	
3176	15	
3177	15	
3178	15	
3179	15	
3180	15	
3181	15	
3182	15	
3183	15	
3184	15	
3185	15	
3186	15	
3187	15	
3188	15	
3189	15	
