#Ignore first line. Each line has frame idx with variable number of Object IDS.
14	1	
15	1	
16	1	
17	1	
18	1	
19	1	
20	1	
21	1	
22	1	
23	1	
24	1	
25	1	
26	1	
27	1	
28	1	
29	1	
30	1	
31	1	
32	1	
33	1	
34	1	
35	1	
36	1	
37	1	
38	1	
39	1	
40	1	
41	1	
42	1	
43	1	
44	1	
45	1	
46	1	
47	1	
48	1	
49	1	
50	1	
51	1	
52	1	
421	2	
422	2	
423	2	
424	2	
425	2	
426	2	
427	2	
428	2	
429	2	
430	2	
431	2	
432	2	
433	2	
434	2	
435	2	
436	2	
437	2	
438	2	
439	2	
440	2	
441	2	
442	2	
443	2	
444	2	
445	2	
446	2	
447	2	
448	2	
449	2	
450	2	
451	2	
452	2	
453	2	
454	2	
515	3	
516	3	
517	3	
518	3	
519	3	
520	3	
521	3	
522	3	
523	3	
524	3	
525	3	
526	3	
527	3	
528	3	
529	3	
530	3	
531	3	
532	3	
533	3	
534	3	
642	4	
643	4	
644	4	
645	4	
646	4	
647	4	
648	4	
649	4	
650	4	
651	4	
652	4	
653	4	
654	4	
655	4	
656	4	
657	4	
658	4	
659	4	
660	4	
661	4	
662	4	
663	4	
664	4	
665	4	
666	4	
667	4	
668	4	
669	4	
670	4	
671	4	
672	4	
673	4	
674	4	
675	4	
676	4	
677	4	
678	4	
679	4	
680	4	
681	4	
682	4	
683	4	
684	4	
685	4	
686	4	
687	4	
688	4	
689	4	
690	4	
691	4	
692	4	
693	4	
694	4	
695	4	
696	4	
697	4	
698	4	
699	4	
700	4	
701	4	
702	4	
703	4	
704	4	
705	4	
706	4	
707	4	
708	4	
709	4	
710	4	
711	4	
712	4	
713	4	
714	4	
715	4	
716	4	
717	4	
718	4	
719	4	
720	4	
721	4	
722	4	
824	5	
825	5	
826	5	
827	5	
828	5	
829	5	
830	5	
831	5	
832	5	
833	5	
834	5	
835	5	
836	5	
837	5	
838	5	
839	5	
840	5	
841	5	
842	5	
843	5	
844	5	
845	5	
846	5	
847	5	
848	5	
849	5	
850	5	
851	5	
852	5	
853	5	
854	5	
855	5	
856	5	
857	5	
858	5	
859	5	
860	5	
861	5	
862	5	
863	5	
864	5	
865	5	
866	5	
867	5	
868	5	
869	5	6	
870	5	6	
871	5	6	
872	5	6	
873	5	6	
874	5	6	
875	5	6	
876	5	6	
877	5	6	
878	6	
879	6	
880	6	
881	6	
882	6	
883	6	
884	6	
885	6	
886	6	
887	6	
888	6	
889	6	
890	6	
1278	7	
1279	7	
1280	7	
1281	7	
1282	7	
1283	7	
1284	7	
1285	7	
1286	7	
1287	7	
1288	7	
1289	7	
1290	7	
1291	7	
1292	7	
1293	7	
1294	7	
1295	7	
1296	7	
1297	7	
1419	8	
1420	8	
1421	8	
1422	8	
1423	8	
1424	8	
1425	8	
1426	8	
1427	8	
1428	8	
1429	8	
1430	8	
1431	8	
1432	8	
1433	8	
1434	8	
1435	8	
1436	8	
1437	8	
1438	8	
1439	8	
1440	8	
1441	8	
1442	8	
1443	8	
1444	8	
1445	8	
1446	8	
1447	8	
1448	8	
1449	8	
1450	8	
1581	9	
1582	9	
1583	9	
1584	9	
1585	9	
1586	9	
1587	9	
1588	9	
1589	9	
1590	9	
1591	9	
1592	9	
1593	9	
1594	9	
1595	9	
1596	9	
1597	9	
1598	9	
1599	9	
1600	9	
1601	9	
1602	9	
1603	9	
1604	9	
1605	9	
1606	9	
1607	9	
1608	9	
1609	9	
1610	9	
1611	9	
1612	9	
1613	9	
1614	9	
1615	9	
1616	9	
1617	9	
1618	9	
1619	9	
1620	9	
1621	9	
1622	9	
1623	9	
1683	10	
1684	10	
1685	10	
1686	10	
1687	10	
1688	10	
1689	10	
1690	10	
1691	10	
1692	10	
1693	10	
1694	10	
1695	10	
1696	10	
1697	10	
1698	10	
2403	11	
2404	11	
2405	11	
2406	11	
2407	11	
2408	11	
2409	11	
2410	11	
2411	11	
2412	11	
2413	11	
2414	11	
2415	11	
2416	11	
2417	11	
2418	11	
2419	11	
2420	11	
2421	11	
2422	11	
2423	11	
2424	11	
2425	11	
2426	11	
2427	11	
2428	11	
2429	11	
2430	11	
2431	11	
2432	11	
2433	11	
2434	11	
2435	11	
2436	11	
2437	11	
2438	11	
2439	11	
2440	11	
2441	11	
2442	11	
2443	11	
2444	11	
2445	11	
2446	11	
2447	11	
2448	11	
2449	11	
2450	11	
2451	11	
2452	11	
2453	11	
2454	11	
2455	11	
2456	11	
2457	11	
2458	11	
2459	11	
2460	11	
2461	11	
2462	11	
2463	11	
2464	11	
2465	11	
2466	11	
2467	11	
2468	11	
2469	11	
2470	11	
2471	11	
2472	11	
2473	11	
2474	11	
2475	11	
2476	11	
2477	11	
2478	11	
2479	11	
2480	11	
2768	12	
2769	12	
2770	12	
2771	12	
2772	12	
2773	12	
2774	12	
2775	12	
2776	12	
2777	12	
2778	12	
2779	12	
